id_word	id_meaning	id	lemma	morphology	definition	definition_divided	glottocode	reference	language	pos	detected_by	meaning_ru	examples
3113	1	4167	зыəр/у	(мн. -ар)	(мн. -ар) короткий, невысокий, низкий (о животных, растениях, неодушевленных предметах); зыǝру бǝх низкая трава; зыǝру хоᵸхе низкое (низкорослое) дерево; зыǝру хъохъо низкий дом; зыǝру бȧхъа стать низким; зыǝру бува делать низким; гарб. зырду	короткий, невысокий, низкий (о животных, растениях, неодушевленных предметах); зыǝру бǝх низкая трава; зыǝру хоᵸхе низкое (низкорослое) дерево; зыǝру хъохъо низкий дом; зыǝру бȧхъа стать низким; зыǝру бува делать низким; гарб. зырду	hunz1247	Khalilov 2026	Hunzib	adj	spacy_model	короткий	зыǝру бǝх низкая трава; зыǝру хоᵸхе низкое (низкорослое) дерево; зыǝру хъохъо низкий дом; зыǝру бȧхъа стать низким; зыǝру бува делать низким; гарб. зырду
3114	1	4168	зыəрулъи	IV (-лло, -лос)	IV (-лло, -лос) короткость, короткое (низкое) состояние	короткость, короткое (низкое) состояние	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	короткость	
3115	1	4169	зəгъ/а1	(мн. зǝвāгъ/а; -ø, -ер, -о)	(мн. зǝвāгъ/а; -ø, -ер, -о) 1) найтись, отыскаться, обнаружиться; гьанā сыᵸ зǝгъǝр в лесу обнаружился медведь; бǝъǝру гьȧрȧ зǝгъǝр потерянная корова шашлась 2) существовать, быть; находиться, быть в наличии	найтись, отыскаться, обнаружиться; гьанā сыᵸ зǝгъǝр в лесу обнаружился медведь; бǝъǝру гьȧрȧ зǝгъǝр потерянная корова шашлась	hunz1247	Khalilov 2026	Hunzib	verb	spacy_model	найтись	гьанā сыᵸ зǝгъǝр в лесу обнаружился медведь; бǝъǝру гьȧрȧ зǝгъǝр потерянная корова шашлась
3115	2	4170	зəгъ/а1	(мн. зǝвāгъ/а; -ø, -ер, -о)	(мн. зǝвāгъ/а; -ø, -ер, -о) 1) найтись, отыскаться, обнаружиться; гьанā сыᵸ зǝгъǝр в лесу обнаружился медведь; бǝъǝру гьȧрȧ зǝгъǝр потерянная корова шашлась 2) существовать, быть; находиться, быть в наличии	существовать, быть; находиться, быть в наличии	hunz1247	Khalilov 2026	Hunzib	verb	spacy_model	существовать	
3116	1	4171	зəгъа2	(по-видимому)	модальн. глагол со значениями вероятно, возможно, наверное, может быть; оказывается; по-видимому; ǝг кIотIтIу сукIу зǝгъāр он, наверное (по-видимому), хороший человек	модальн. глагол со значениями вероятно, возможно, наверное, может быть; оказывается; по-видимому; ǝг кIотIтIу сукIу зǝгъāр он, наверное , хороший человек	hunz1247	Khalilov 2026	Hunzib	verb	spacy_model	вероятно	ǝг кIотIтIу сукIу зǝгъāр он, наверное , хороший человек
3117	1	4172	зəгъкi/а	(мн. зǝвāгъкI/а; -ǝ, -ǝр, -о)	(мн. зǝвāгъкI/а; -ǝ, -ǝр, -о) находить; искать; обнаруживать; дие пухун зогъкIа находить (искать) мою рубашку; тIехь зогькIа найти книгу; йатIеру тIехь зогъкIа искать нужную (необходимую, любимую) книгу	находить; искать; обнаруживать; дие пухун зогъкIа находить (искать) мою рубашку; тIехь зогькIа найти книгу; йатIеру тIехь зогъкIа искать нужную (необходимую, любимую) книгу	hunz1247	Khalilov 2026	Hunzib	verb	spacy_model	находить	дие пухун зогъкIа находить (искать) мою рубашку; тIехь зогькIа найти книгу; йатIеру тIехь зогъкIа искать нужную (необходимую, любимую) книгу
3118	1	4173	зəгъкiекi/а	(мн. зǝвāгъкIекI/а; -ǝ, -ǝр, -о)	(мн. зǝвāгъкIекI/а; -ǝ, -ǝр, -о) понуд. от зǝгъкIа	понуд. от зǝгъкIа	hunz1247	Khalilov 2026	Hunzib	verb	source	заставлять находить	
3119	1	4174	зəгъкiерлъи		(мн. зǝвāгъкIерлъи) понуд. масд. от зǝгъкIа	(мн. зǝвāгъкIерлъи) понуд. масд. от зǝгъкIа	hunz1247	Khalilov 2026	Hunzib	masdar	source	нахождение	
3120	1	4175	зəгъəрлъи		(мн. зǝвāгъǝрлъи) масд. 1) существование; бытование; нахождение где-л., наличие 2) нахождение, обнаружение	существование; бытование; нахождение где-л., наличие	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	существование	
3120	2	4176	зəгъəрлъи		(мн. зǝвāгъǝрлъи) масд. 1) существование; бытование; нахождение где-л., наличие 2) нахождение, обнаружение	нахождение, обнаружение	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	нахождение	
3121	1	4177	зəкьай1	III (-ол, -ос, -а//-ла)	III (-ол, -ос, -а//-ла) кольцо, перстень; меседлис зǝкьай золотое кольцо; окрос зǝкьай серебряное кольцо; зǝкьай мехела надеть кольцо; цIутулад зǝкьалъ меседлис зǝкьай ло на пальце невесты золотое кольцо [есть]	кольцо, перстень; меседлис зǝкьай золотое кольцо; окрос зǝкьай серебряное кольцо; зǝкьай мехела надеть кольцо; цIутулад зǝкьалъ меседлис зǝкьай ло на пальце невесты золотое кольцо [есть]	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	кольцо	меседлис зǝкьай золотое кольцо; окрос зǝкьай серебряное кольцо; зǝкьай мехела надеть кольцо; цIутулад зǝкьалъ меседлис зǝкьай ло на пальце невесты золотое кольцо [есть]
3122	1	4178	зəкьай2	III (-лил, -лис, -ла)	III (-лил, -лис, -ла) наперсток; накIи-зǝкьолъ зǝкьай мехела на мизинец надеть наперсток	наперсток; накIи-зǝкьолъ зǝкьай мехела на мизинец надеть наперсток	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	наперсток	накIи-зǝкьолъ зǝкьай мехела на мизинец надеть наперсток
3123	1	4179	зəкьай-муци	IV (-лло, -лос)	IV (-лло, -лос) игр. зетлай-муци (название игры; букв. «прятанье кольца»); зǝкьай-муци рува играть в игру зетлай-муци; гарб. зэкьий- муваци	игр. зетлай-муци (название игры; букв. «прятанье кольца»); зǝкьай-муци рува играть в игру зетлай-муци; гарб. зэкьий- муваци	hunz1247	Khalilov 2026	Hunzib	noun	spacy_model	прятанье кольца	зǝкьай-муци рува играть в игру зетлай-муци; гарб. зэкьий- муваци
3124	1	4180	зəкь/ə//зəкь/а	III (-ал, -ас, -ла)	III (-ал, -ас, -ла) анат. палец; быкъкъу зǝкьǝ большой палец; балIес зǝкьǝ средний палец; цаᵸругȧйсу зǝкьǝ безымянный палец; накIи зǝкьǝ мизинец; зǝкьǝ туцIула указать пальцем; зǝкьǝ халIа ткнуть пальцем; зǝкьǝ мехела коснуться пальцем; зǝкьалъ зǝкьай на пальце перстень (наперсток); зǝкьǝ шошан, сукIу атIāр погов даже перевязать палец нужен человек ♦ зǝкьǝ туцIула выбирай себе невесту (букв. пальцем укажи, покажи; палец направляй); гарб. зǝкьа, нахад. зикьǝ	анат. палец; быкъкъу зǝкьǝ большой палец; балIес зǝкьǝ средний палец; цаᵸругȧйсу зǝкьǝ безымянный палец; накIи зǝкьǝ мизинец; зǝкьǝ туцIула указать пальцем; зǝкьǝ халIа ткнуть пальцем; зǝкьǝ мехела коснуться пальцем; зǝкьалъ зǝкьай на пальце перстень (наперсток); зǝкьǝ шошан, сукIу атIāр погов даже перевязать палец нужен человек ♦ зǝкьǝ туцIула выбирай себе невесту (букв. пальцем укажи, покажи; палец направляй); гарб. зǝкьа, нахад. зикьǝ	hunz1247	Khalilov 2026	Hunzib	noun; expression	spacy_model	палец	быкъкъу зǝкьǝ большой палец; балIес зǝкьǝ средний палец; цаᵸругȧйсу зǝкьǝ безымянный палец; накIи зǝкьǝ мизинец; зǝкьǝ туцIула указать пальцем; зǝкьǝ халIа ткнуть пальцем; зǝкьǝ мехела коснуться пальцем; зǝкьалъ зǝкьай на пальце перстень (наперсток); зǝкьǝ шошан, сукIу атIāр погов даже перевязать палец нужен человек ♦ зǝкьǝ туцIула выбирай себе невесту (букв. пальцем укажи, покажи; палец направляй); гарб. зǝкьа, нахад. зикьǝ
